,region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,q_mean_mm,q_sd_mm,record_len_years,camels_q_mean_mm,n_years,log_drainage_area_km2,n_complete_years,tmean,replaced_zero_flow_uar_mean,replaced_zero_flow_uar_median,replaced_zero_flow_uar_mad,replaced_zero_flow_uar_std,replaced_zero_flow_uar_skew,replaced_zero_flow_uar_kurt,log_uar_mean,log_uar_median,log_uar_mad,log_uar_std,log_uar_skew,log_uar_kurt
43,ERK,05CC007,1867.1,-114.603650450705,52.5095729759855,-1189.43,0.0,0.25,0.08,0.09,0.02,0.55,0.01,0.01,0.0,-0.01,0.25,0.08,0.09,0.02,0.55,0.01,0.01,0.0,-0.01,0.15,0.14,0.16,0.06,0.47,0.01,0.01,0.0,0.0,1.5029976,20.6402043644627,985.69446,988.98718,1133.1741,914.0,988.98718,560.3,-3.7,9.3,528.3,65.8,260.2,4.8,0.7,1.0,0.1,0.211742563867651,0.530254921253649,56,,55,7.53267715054652,48.0,2.8000000000000003,-0.413783997297287,-0.6109719276428223,1.2029205560684204,1.609092354774475,-0.7459547519683838,6.308112144470215,-0.413783997297287,-0.6109719276428223,1.2029205560684204,1.609092354774475,-0.7459547519683838,6.308112144470215
45,ERK,05DA007,248.2,-116.581804710462,51.7835309563514,-1519.29,18.94476,0.31,0.02,0.38,0.01,0.01,0.03,0.05,0.19,0.0,0.31,0.02,0.44,0.01,0.01,0.03,0.05,0.13,0.0,0.31,0.02,0.5,0.01,0.01,0.02,0.04,0.09,-2.2204460492503086e-16,22.502748,316.711325814943,2286.1238,2264.8147,3296.7546,1646.4825,2264.8147,990.2,-7.5,2.8,407.1,463.9,299.6,3.3,0.6,1.0,0.0,2.52505317051285,2.81350141092642,66,,65,5.5182557869133,56.0,-2.35,2.589411497116089,2.4725587368011475,1.2099632024765015,1.3412574529647827,0.09610702842473984,-1.4629089832305908,2.589411497116089,2.4725587368011475,1.2099632024765015,1.3412574529647827,0.09610702842473984,-1.4629089832305908
46,ERK,05DA009,1920.9,-116.858354073206,51.9616424112665,-1456.96,16.38565,0.35,0.03,0.33,0.01,0.01,0.02,0.04,0.21,0.0,0.31,0.03,0.41,0.01,0.01,0.03,0.04,0.16,0.0,0.31,0.03,0.47,0.01,0.01,0.02,0.03,0.12,0.0,21.740829,60.733551128814,2231.3872,2197.325,3539.2722,1349.0828,2197.325,944.2,-7.2,3.4,413.9,420.4,293.1,3.5,0.6,1.0,0.0,2.39554784110448,2.98311374376436,47,,46,7.56106955904036,51.0,-1.9,2.4577512741088867,2.0406296253204346,1.244762897491455,1.372548222541809,0.35668566823005676,-1.433298110961914,2.4577512741088867,2.0406296253204346,1.244762897491455,1.372548222541809,0.35668566823005676,-1.433298110961914
47,ERK,05DA010,19.9,-116.520023389264,51.798459034508,-1520.0,19.0,0.12,0.02,0.65,0.01,0.01,0.04,0.04,0.11,-2.2204460492503086e-16,0.1,0.02,0.76,0.01,0.01,0.03,0.03,0.04,0.0,0.12,0.02,0.81,0.01,0.01,0.01,0.01,0.01,0.0,26.82617,253.63623185184,2452.5752,2435.7014,3039.4312,1699.9158,2435.7014,994.4,-8.0,2.2,393.1,481.8,311.3,3.4,0.6,1.0,0.0,1.8634530770637,2.92356237268135,46,,45,3.03974915897077,50.0,-2.9,2.090744733810425,1.806118369102478,1.2020196914672852,1.3890807628631592,0.3091105818748474,-0.9221354722976685,2.090744733810425,1.806118369102478,1.2020196914672852,1.3890807628631592,0.3091105818748474,-0.9221354722976685
48,ERK,05DB001,3225.2,-115.466703745699,52.0309632718759,-1292.21,8.32446,0.63,0.06,0.22,0.01,0.07,0.0,0.01,0.0,0.0,0.62,0.07,0.23,0.01,0.07,0.0,0.01,0.0,-0.01,0.55,0.13,0.23,0.02,0.06,0.01,0.01,0.0,-0.01,10.25324,45.2668340108375,1488.8723,1593.6919,3303.2615,961.0,1593.6919,713.0,-5.7,6.9,463.0,153.2,277.5,4.5,0.7,1.0,0.1,0.683022048286822,0.712896134600845,26,,24,8.07906025304369,21.0,0.6000000000000001,1.694225549697876,1.6928194761276245,0.6984210014343262,0.8333117961883545,0.2455049604177475,-0.4818861186504364,1.694225549697876,1.6928194761276245,0.6984210014343262,0.8333117961883545,0.2455049604177475,-0.4818861186504364
49,ERK,05DB002,851.8,-115.247020602406,52.2024526556042,-1055.03,0.0,0.74,0.09,0.1,0.01,0.06,0.0,0.0,0.0,0.0,0.71,0.09,0.11,0.01,0.06,0.0,0.0,0.0,0.02,0.63,0.19,0.11,0.02,0.05,0.0,0.0,0.0,0.0,4.4571629,50.1616558942112,1248.8138,1260.8267,1979.1154,990.96893,1260.8267,660.1,-4.8,8.7,493.3,89.5,268.0,4.6,0.7,1.0,0.1,0.468649638125717,0.599002861153094,67,,67,6.74852505341158,61.0,1.95,1.3515104055404663,1.2580921649932861,0.6083871722221375,0.7650710940361023,0.7241778373718262,0.603182852268219,1.3515104055404663,1.2580921649932861,0.6083871722221375,0.7650710940361023,0.7241778373718262,0.603182852268219
50,ERK,05DB006,2256.9,-115.579564103078,51.9530059766895,-1385.1,11.89586,0.61,0.05,0.26,0.01,0.05,0.0,0.01,0.01,0.0,0.6,0.05,0.28,0.01,0.05,0.0,0.01,0.0,0.0,0.55,0.1,0.28,0.02,0.04,0.0,0.01,0.0,0.0,12.914591,44.0366587278368,1659.5282,1749.3617,3303.2615,984.88214,1749.3617,739.7,-6.1,6.2,450.1,179.6,281.5,4.4,0.7,1.0,0.1,0.669910607470424,0.761033900737363,42,,41,7.72219045674928,47.0,0.0500000000000002,1.694155216217041,1.603758454322815,0.672874927520752,0.8157045841217041,0.3894508183002472,-0.1789713203907013,1.694155216217041,1.603758454322815,0.672874927520752,0.8157045841217041,0.3894508183002472,-0.1789713203907013
51,ERK,05DC006,1850.7,-115.934578316223,52.1462161747875,-1258.22,7.99961,0.76,0.04,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.74,0.05,0.2,0.01,0.01,0.0,0.0,0.0,-0.01,0.7,0.06,0.22,0.01,0.01,0.0,0.0,0.0,0.0,13.468536,44.985737498099,1763.3271,1815.2372,3164.3042,1055.9689,1815.2372,724.0,-6.3,6.0,442.2,152.3,279.4,4.4,0.7,1.0,0.1,0.726824963593332,1.06421359230701,52,,51,7.52385941504377,47.0,-0.1499999999999999,1.6170369386672974,1.5081257820129395,0.7911434173583984,0.9525997638702393,0.5537768006324768,-0.2818323075771332,1.6170369386672974,1.5081257820129395,0.7911434173583984,0.9525997638702393,0.5537768006324768,-0.2818323075771332
53,ERK,05DC012,1342.0,-115.467896265273,52.5944988982724,-1062.09,0.0,0.84,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.81,0.11,0.06,0.01,0.0,0.0,0.0,0.0,0.01,0.7,0.16,0.1,0.03,0.01,0.0,0.0,0.0,0.0,2.4890592,52.2904862003967,1072.0,1106.6313,1541.9058,881.91571,1106.6313,585.2,-4.3,9.2,506.8,69.0,262.1,4.8,0.7,1.0,0.1,0.416381182552608,0.713313054491823,35,,34,7.20266119652324,36.0,2.45,0.8356221318244934,0.6957782506942749,0.9768466353416443,1.1776800155639648,0.3577137291431427,-0.3501001000404358,0.8356221318244934,0.6957782506942749,0.9768466353416443,1.1776800155639648,0.3577137291431427,-0.3501001000404358
54,ERK,05DD009,868.1,-115.931162809828,52.6794886307467,-1053.17,0.0,0.87,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.81,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.01,0.68,0.14,0.15,0.02,0.0,0.0,0.0,0.0,0.0099999999999998,4.6681685,26.3840656379341,1210.0311,1248.6973,2057.6257,926.91571,1248.6973,595.4,-4.6,8.7,490.7,74.7,263.0,4.7,0.7,1.0,0.1,0.500402147190538,1.05480112320965,45,,44,6.76745819344342,51.0,2.05,1.1207642555236816,0.9786032438278198,0.8520246744155884,1.0362625122070312,0.5614840388298035,0.08002074807882309,1.1207642555236816,0.9786032438278198,0.8520246744155884,1.0362625122070312,0.5614840388298035,0.08002074807882309
55,ERK,07AA001,652.1,-118.380810700166,52.8868650213341,-1366.86,12.78064,0.62,0.07,0.24,0.01,0.01,0.01,0.01,0.03,0.0,0.62,0.07,0.26,0.01,0.01,0.01,0.01,0.02,-0.01,0.57,0.07,0.32,0.01,0.01,0.01,0.01,0.01,-0.01,17.008642,177.339011220068,1957.0587,1907.0707,3046.5835,1040.2213,1907.0707,737.0,-7.8,5.2,396.4,235.7,287.6,3.8,0.7,1.0,0.0,1.40111275083225,1.98417113072318,43,,42,6.48173025690861,48.0,-1.2999999999999998,1.9331213235855103,1.7967509031295776,1.1868373155593872,1.3619612455368042,0.3191823363304138,-1.1168419122695923,1.9331213235855103,1.7967509031295776,1.1868373155593872,1.3619612455368042,0.3191823363304138,-1.1168419122695923
56,ERK,07AA002,3870.9,-117.857666410212,52.5517755101667,-1387.33,13.64447,0.45,0.04,0.3,0.01,0.01,0.02,0.03,0.14,0.0,0.45,0.04,0.33,0.01,0.01,0.02,0.03,0.1,0.0099999999999998,0.42,0.04,0.41,0.01,0.01,0.01,0.03,0.07,0.0,20.409805,248.409412240031,2082.6401,2040.6384,3725.7812,1029.9406,2040.6384,780.6,-7.9,4.6,395.8,297.4,287.6,3.7,0.6,1.0,0.0,1.92734354763016,2.24435305239834,48,,48,8.26150062161668,53.0,-1.6500000000000004,2.400050640106201,2.092855930328369,1.1098566055297852,1.2266819477081299,0.3290570080280304,-1.4089914560317993,2.400050640106201,2.092855930328369,1.1098566055297852,1.2266819477081299,0.3290570080280304,-1.4089914560317993
57,ERK,07AD001,9528.5,-117.970510641678,52.8568838094049,-1402.95,14.25259,0.49,0.05,0.34,0.01,0.01,0.01,0.02,0.07,-2.2204460492503086e-16,0.49,0.05,0.36,0.01,0.01,0.01,0.02,0.05,0.0,0.46,0.05,0.4,0.01,0.01,0.01,0.02,0.04,0.0,19.787039,358.122503157043,1985.412,1948.2794,3725.7812,971.80273,1948.2794,735.8,-7.8,5.3,398.5,238.2,281.9,4.0,0.7,1.0,0.0,1.67075363383534,1.91325586985803,8,,18,9.1621475293747,5.0,-1.25,2.372994899749756,2.126331090927124,1.0461572408676147,1.1535470485687256,0.24358856678009033,-1.3712689876556396,2.372994899749756,2.126331090927124,1.0461572408676147,1.1535470485687256,0.24358856678009033,-1.3712689876556396
58,ERK,07AD002,9815.6,-117.961018230784,52.8703036468851,-1393.03,13.84964,0.5,0.05,0.33,0.01,0.01,0.01,0.02,0.07,-2.2204460492503086e-16,0.5,0.05,0.35,0.01,0.01,0.01,0.02,0.05,0.0,0.47,0.05,0.39,0.01,0.01,0.01,0.02,0.03,0.0099999999999998,19.403519,350.523471585164,1966.8475,1927.7861,3725.7812,959.88464,1927.7861,731.3,-7.7,5.4,400.9,233.6,281.2,4.0,0.7,1.0,0.0,1.52483385017574,1.63811133849796,56,,57,9.19183010921709,61.0,-1.15,2.3394954204559326,2.0611202716827393,0.947848379611969,1.056025743484497,0.35322803258895874,-1.2927318811416626,2.3394954204559326,2.0611202716827393,0.947848379611969,1.056025743484497,0.35322803258895874,-1.2927318811416626
60,ERK,07AE001,19617.5,-117.747425807924,53.3418102318584,-1272.09,8.55611,0.66,0.06,0.2,0.01,0.01,0.01,0.01,0.03,0.01,0.65,0.07,0.22,0.01,0.01,0.01,0.01,0.02,0.0,0.6,0.07,0.26,0.02,0.01,0.01,0.01,0.02,0.0,12.565707,31.5599220166909,1474.9706,1596.0618,3725.7812,732.91571,1596.0618,670.8,-6.5,6.7,439.1,167.2,269.0,4.4,0.7,1.0,0.0,1.25935776879655,1.10303464174252,59,,57,9.88422827759732,17.0,0.1,2.2819113731384277,2.412905216217041,0.8445138931274414,0.9730844497680664,-0.16143599152565002,-1.1692390441894531,2.2819113731384277,2.412905216217041,0.8445138931274414,0.9730844497680664,-0.16143599152565002,-1.1692390441894531
61,ERK,07AF002,2564.1,-117.225983490235,53.2357172197276,-1197.99,4.7096,0.79,0.09,0.1,0.01,0.01,0.0,0.01,0.0,-0.01,0.76,0.09,0.12,0.01,0.01,0.0,0.01,0.0,0.0,0.7,0.11,0.15,0.02,0.01,0.01,0.01,0.0,-0.01,7.1871834,44.4113504966305,1370.3055,1414.8646,2727.9192,926.82587,1414.8646,625.1,-5.6,7.9,458.6,107.2,265.1,4.7,0.7,1.0,0.1,0.652468186541456,1.04104458581247,64,,64,7.8497527431997,68.0,1.1500000000000004,1.31379234790802,1.237541913986206,1.0090185403823853,1.1809241771697998,0.3165951073169708,-0.7835961580276489,1.31379234790802,1.237541913986206,1.0090185403823853,1.1809241771697998,0.3165951073169708,-0.7835961580276489
65,ERK,07AG001,6298.6,-116.83311390392,53.3057436223893,-1216.01,1.91723,0.82,0.08,0.07,0.01,0.01,0.0,0.01,0.0,0.0,0.79,0.09,0.09,0.01,0.01,0.0,0.01,0.0,0.0,0.69,0.12,0.14,0.03,0.01,0.01,0.01,0.0,-0.01,4.3513231,29.361968764244,1104.6945,1205.1271,2727.9192,837.84747,1205.1271,590.6,-4.8,8.6,486.2,87.9,260.1,4.7,0.7,1.0,0.1,0.565912611882476,0.953530007038514,28,,26,8.74824141830043,24.0,1.9,1.1347935199737549,1.0257632732391357,1.0068517923355103,1.1792815923690796,0.338365375995636,-0.6912426948547363,1.1347935199737549,1.0257632732391357,1.0068517923355103,1.1792815923690796,0.338365375995636,-0.6912426948547363
67,ERK,07AG003,822.6,-116.156623420824,53.3559755190915,-1242.05,0.0,0.82,0.09,0.06,0.01,0.02,0.0,0.01,0.0,-0.01,0.8,0.09,0.07,0.01,0.02,0.0,0.01,0.0,0.0,0.65,0.13,0.12,0.08,0.01,0.0,0.01,0.0,0.0,1.6816756,15.5233030357892,1019.0532,1014.6056,1178.1154,874.96893,1014.6056,582.9,-4.1,9.2,516.4,79.4,255.5,4.7,0.7,1.0,0.1,0.412642398398724,0.90948347601515,60,,60,6.71368497515363,65.0,2.55,0.6994054913520813,0.49858468770980835,1.0287394523620605,1.2697157859802246,0.3196924924850464,0.23189879953861237,0.6994054913520813,0.49858468770980835,1.0287394523620605,1.2697157859802246,0.3196924924850464,0.23189879953861237
69,ERK,07AG007,7128.2,-116.800744411322,53.354011275667,-1215.53,1.6941,0.81,0.09,0.07,0.01,0.02,0.0,0.01,0.0,-0.01,0.78,0.09,0.08,0.01,0.02,0.0,0.01,0.0,0.01,0.68,0.12,0.13,0.03,0.01,0.01,0.01,0.0,0.0099999999999998,4.1363721,36.3994110081177,1091.0,1183.4922,2727.9192,820.7948,1183.4922,588.7,-4.7,8.7,488.9,87.3,259.4,4.8,0.7,1.0,0.1,0.481688015433852,0.78032499726412,32,,34,8.8719543051497,38.0,2.0,1.0809235572814941,0.9516025185585022,0.9127749800682068,1.0929787158966064,0.4682740569114685,-0.4441346228122711,1.0809235572814941,0.9516025185585022,0.9127749800682068,1.0929787158966064,0.4682740569114685,-0.4441346228122711
70,ERK,07BB002,4393.1,-115.77624341134,53.2149572734046,-1107.43,0.09151,0.79,0.09,0.05,0.01,0.05,0.0,0.01,0.0,0.0,0.77,0.09,0.07,0.01,0.05,0.0,0.01,0.0,0.0,0.63,0.14,0.12,0.06,0.04,0.01,0.01,0.0,-0.01,2.1602278,27.6455793954661,966.91571,1039.8541,2336.7795,719.57031,1039.8541,613.5,-4.2,9.0,518.3,88.6,257.0,4.7,0.7,1.0,0.1,0.400012217298328,0.744905154520036,62,,61,8.38801801099237,68.0,2.4,0.7436254620552063,0.6294594407081604,1.0372495651245117,1.2382409572601318,0.34588518738746643,-0.5035917162895203,0.7436254620552063,0.6294594407081604,1.0372495651245117,1.2382409572601318,0.34588518738746643,-0.5035917162895203
71,ERK,07BB003,1577.4,-115.506532892017,53.6469072098522,-1101.35,1.06899,0.51,0.07,0.06,0.01,0.3,0.0,0.05,0.0,-2.2204460492503086e-16,0.51,0.07,0.06,0.01,0.31,0.0,0.05,0.0,-0.01,0.42,0.11,0.11,0.05,0.24,0.01,0.05,0.0,0.0099999999999998,1.1523852,7.41673339409858,837.0,846.44623,1051.3728,769.91571,846.44623,567.0,-3.7,9.3,538.6,83.7,250.0,4.9,0.7,1.1,0.1,0.246224300200375,0.320995383677409,33,,32,7.36416695470841,31.0,2.8000000000000003,0.20515672862529755,0.500582218170166,1.1848570108413696,2.0867841243743896,-3.1853556632995605,12.517403602600098,0.20515672862529755,0.500582218170166,1.1848570108413696,2.0867841243743896,-3.1853556632995605,12.517403602600098
72,ERK,07BC002,13106.8,-115.064514876283,53.7397370122653,-1141.61,0.15933,0.45,0.06,0.07,0.01,0.38,0.01,0.02,0.0,0.0,0.44,0.07,0.07,0.01,0.38,0.01,0.02,0.0,0.0,0.36,0.1,0.11,0.04,0.36,0.01,0.02,0.0,0.0,1.4325248,15.642045907394,787.85681,830.15076,2336.7795,599.77692,830.15076,543.8,-3.7,9.0,536.5,77.6,249.5,5.0,0.7,1.0,0.1,0.216844176818492,0.364859067152579,62,,61,9.48096275184451,61.0,2.65,0.1301112174987793,0.03717299550771713,1.039449691772461,1.2618992328643799,0.1994478702545166,-0.366060733795166,0.1301112174987793,0.03717299550771713,1.039449691772461,1.2618992328643799,0.1994478702545166,-0.366060733795166
73,PCR,07EA001,11079.9,-126.627291031996,57.372035785473,-1269.29,7.05288,0.61,0.1,0.25,0.01,0.02,0.0,0.02,0.0,-0.01,0.61,0.1,0.25,0.01,0.01,0.0,0.02,0.0,0.0,0.55,0.1,0.29,0.02,0.02,0.0,0.02,0.0,0.0,17.743511,35.7260873615314,1477.4209,1480.5793,2741.0,753.80035,1480.5793,884.2,-8.0,3.7,409.1,340.7,245.1,3.5,0.6,1.1,0.0,1.49027881600206,1.82364115680608,23,,23,9.31297818443933,20.0,-2.15,2.2353157997131348,2.116471290588379,0.9432482123374939,1.08248770236969,0.4365176856517792,-0.9972777366638184,2.2353157997131348,2.116471290588379,0.9432482123374939,1.08248770236969,0.4365176856517792,-0.9972777366638184
74,PCR,07EA002,2414.9,-125.071218196042,57.6970038054167,-1371.93,12.0074,0.56,0.12,0.25,0.01,0.01,0.01,0.01,0.03,0.0,0.56,0.12,0.25,0.01,0.01,0.01,0.01,0.03,0.0,0.5,0.14,0.28,0.02,0.01,0.01,0.02,0.02,0.0,22.593624,252.610976499613,1474.1173,1493.0365,2926.0,764.93683,1493.0365,800.6,-7.7,3.4,430.7,220.9,225.9,4.3,0.7,1.2,0.1,1.83209258995375,2.06087643511968,35,,38,7.78982716746961,33.0,-2.1500000000000004,2.4072840213775635,2.3149564266204834,1.0382059812545776,1.174012541770935,0.2029176652431488,-1.2938405275344849,2.4072840213775635,2.3149564266204834,1.0382059812545776,1.174012541770935,0.2029176652431488,-1.2938405275344849
75,PCR,07EA004,4142.4,-125.956425168439,56.8961341912242,-1390.26,11.54867,0.57,0.11,0.28,0.01,0.02,0.0,0.01,0.0,0.0,0.5,0.12,0.34,0.01,0.02,0.0,0.01,0.0,0.0,0.48,0.1,0.36,0.03,0.02,0.0,0.01,0.0,0.0,19.461605,49.1181100660433,1551.391,1503.8695,2418.4209,683.24152,1503.8695,900.7,-7.7,3.9,420.5,344.7,250.2,3.2,0.6,1.1,0.0,1.21324758788406,1.59319275522824,38,,37,8.32927198581179,45.0,-1.9,2.0424396991729736,1.8665038347244263,0.8789743185043335,1.0324047803878784,0.6029806733131409,-0.683114767074585,2.0424396991729736,1.8665038347244263,0.8789743185043335,1.0324047803878784,0.6029806733131409,-0.683114767074585
76,PCR,07EA005,15634.9,-126.220610001879,57.4169615823602,-1289.61,7.80483,0.62,0.1,0.23,0.01,0.01,0.0,0.01,0.01,0.01,0.62,0.1,0.23,0.01,0.01,0.0,0.01,0.01,0.01,0.57,0.11,0.27,0.02,0.01,0.0,0.01,0.0,0.01,18.655947,28.2816220972044,1451.1145,1454.5913,2926.0,700.18054,1454.5913,846.8,-7.8,3.8,417.6,302.0,240.1,3.7,0.6,1.1,0.0,1.44085712105951,1.71142061896956,37,,36,9.65732483139482,44.0,-2.0,2.213099956512451,2.0710830688476562,0.9313988089561462,1.0694321393966675,0.38830047845840454,-1.0375807285308838,2.213099956512451,2.0710830688476562,0.9313988089561462,1.0694321393966675,0.38830047845840454,-1.0375807285308838
77,PCR,07EA007,1685.0,-124.572701576091,57.3500662437945,-1450.96,14.50532,0.61,0.1,0.26,0.01,0.01,0.0,0.0,0.01,0.0,0.61,0.1,0.26,0.01,0.01,0.0,0.0,0.01,0.0,0.53,0.14,0.28,0.02,0.01,0.0,0.0,0.01,0.0099999999999998,25.429016,241.620275809862,1558.5808,1558.7756,3018.0735,759.94794,1558.7756,844.7,-7.5,3.3,434.7,240.7,230.8,4.3,0.7,1.2,0.1,1.58103064695561,2.02911318487141,36,,35,7.4301141385618,39.0,-2.1,2.19677996635437,2.025557279586792,1.0325337648391724,1.1718209981918335,0.3715153932571411,-1.1102374792099,2.19677996635437,2.025557279586792,1.0325337648391724,1.1718209981918335,0.3715153932571411,-1.1102374792099
78,PCR,07EB002,2090.9,-124.088534177604,56.8838048596674,-1417.43,13.53321,0.63,0.11,0.24,0.01,0.01,0.0,0.0,0.0,0.0,0.63,0.11,0.24,0.01,0.01,0.0,0.0,0.0,0.0,0.58,0.15,0.24,0.01,0.01,0.0,0.0,0.0,0.01,24.82098,194.136875891588,1510.6106,1498.1459,2678.1738,738.73242,1498.1459,865.5,-7.0,3.5,449.7,260.9,234.3,4.3,0.7,1.1,0.1,1.65860127426714,2.2881646471333,35,,35,7.64582802289508,41.0,-1.75,2.2387263774871826,2.099566698074341,0.9260067343711853,1.0926936864852905,0.5475918650627136,-0.7060043811798096,2.2387263774871826,2.099566698074341,0.9260067343711853,1.0926936864852905,0.5475918650627136,-0.7060043811798096
79,PCR,07EC001,5007.8,-125.590154867192,55.8772711884351,-1202.47,2.85957,0.84,0.05,0.09,0.01,0.01,0.0,0.01,0.0,-0.01,0.83,0.05,0.1,0.01,0.01,0.0,0.01,0.0,-0.01,0.75,0.07,0.15,0.02,0.01,0.0,0.01,0.0,-0.01,15.418595,62.5600140501187,1296.4537,1305.9727,2430.3264,730.08228,1305.9727,849.9,-6.1,4.6,457.5,271.9,247.8,3.3,0.6,1.0,0.0,1.57585377517393,2.12422669483377,11,,9,8.5189516444311,8.0,-0.75,2.199371814727783,2.1312267780303955,0.9223126769065857,1.0991792678833008,0.5432945489883423,-0.6613270044326782,2.199371814727783,2.1312267780303955,0.9223126769065857,1.0991792678833008,0.5432945489883423,-0.6613270044326782
80,PCR,07EC002,5362.2,-125.521409464727,55.8736046005665,-1199.86,2.89658,0.84,0.05,0.09,0.01,0.01,0.0,0.01,0.0,-0.01,0.83,0.05,0.1,0.01,0.01,0.0,0.01,0.0,-0.01,0.75,0.07,0.14,0.02,0.01,0.0,0.01,0.0,0.0,15.33398,55.5391162213359,1281.5876,1294.8678,2430.3264,730.08228,1294.8678,844.9,-6.1,4.7,458.6,269.9,247.6,3.3,0.6,1.0,0.0,1.45001980745561,2.05104571596155,42,,41,8.58731609084771,47.0,-0.6999999999999997,2.0954647064208984,1.8953198194503784,0.9127421379089355,1.0942565202713013,0.6770211458206177,-0.5332779884338379,2.0954647064208984,1.8953198194503784,0.9127421379089355,1.0942565202713013,0.6770211458206177,-0.5332779884338379
81,PCR,07EC003,2949.4,-125.475389201689,56.3757580468665,-1278.49,5.31233,0.72,0.06,0.18,0.01,0.01,0.0,0.01,0.0,0.01,0.55,0.09,0.32,0.01,0.01,0.0,0.01,0.0,0.01,0.59,0.08,0.29,0.02,0.01,0.0,0.01,0.0,0.0,18.549568,65.9059088841619,1410.8805,1417.4056,2404.5042,727.25873,1417.4056,866.3,-7.2,3.9,432.5,313.3,249.7,3.4,0.6,1.1,0.0,1.31269198978021,1.69459012504869,41,,41,7.98969603336228,47.0,-1.65,2.059385061264038,1.9020099639892578,0.9094151854515076,1.0650897026062012,0.5482592582702637,-0.8016663193702698,2.059385061264038,1.9020099639892578,0.9094151854515076,1.0650897026062012,0.5482592582702637,-0.8016663193702698
82,PCR,07EC004,1946.7,-125.328745115002,56.0967291371753,-1214.74,2.61684,0.75,0.07,0.15,0.01,0.01,0.0,0.01,0.0,0.0,0.69,0.09,0.2,0.01,0.01,0.0,0.01,0.0,-0.01,0.66,0.09,0.21,0.01,0.01,0.0,0.01,0.0,0.01,18.783558,73.2724478914254,1381.7014,1393.7596,2430.3264,809.37897,1393.7596,822.6,-7.0,4.0,436.9,284.5,248.5,3.3,0.6,1.0,0.0,1.58323511971897,2.21649314659897,35,,35,7.57440446823585,42.0,-1.5,2.244690418243408,2.021193265914917,0.9014910459518433,1.0711801052093506,0.6898154616355896,-0.562669038772583,2.244690418243408,2.021193265914917,0.9014910459518433,1.0711801052093506,0.6898154616355896,-0.562669038772583
83,PCR,07ED001,4359.8,-124.959794963231,55.3243835100081,-1125.71,1.15998,0.89,0.03,0.03,0.0,0.0,0.0,0.04,0.0,0.0099999999999998,0.87,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0099999999999998,0.79,0.07,0.09,0.0,0.0,0.0,0.04,0.0,0.0099999999999998,8.7599554,89.3986465952395,1147.1172,1176.9314,2082.4849,835.22308,1176.9314,765.6,-5.1,5.5,482.5,227.9,250.3,3.4,0.6,1.0,0.0,1.24874474538031,1.69529329704471,43,,45,8.38041080575007,29.0,0.2000000000000001,2.0504188537597656,1.7724164724349976,0.8431984782218933,1.0263917446136475,0.7927419543266296,-0.3830052614212036,2.0504188537597656,1.7724164724349976,0.8431984782218933,1.0263917446136475,0.7927419543266296,-0.3830052614212036
84,PCR,07ED003,6781.0,-124.569903677467,55.2831771881882,-1102.03,0.77344,0.89,0.04,0.03,0.0,0.0,0.0,0.03,0.0,0.0099999999999998,0.86,0.05,0.05,0.0,0.0,0.0,0.03,0.0,0.0099999999999998,0.76,0.09,0.1,0.0,0.0,0.0,0.03,0.0,0.02,8.6055727,75.2171910581595,1097.2213,1138.8937,2082.4849,694.2937,1138.8937,779.8,-4.8,5.8,493.8,223.9,249.4,3.4,0.6,1.0,0.0,1.07259732425748,1.52898688934449,34,,34,8.82202732268558,42.0,0.5,1.9180270433425903,1.608022928237915,0.8042299747467041,0.9899144768714905,0.9416905641555786,-0.1177295669913292,1.9180270433425903,1.608022928237915,0.8042299747467041,0.9899144768714905,0.9416905641555786,-0.1177295669913292
